x1,x2,x3,x4,x5,label
0.340691087599318,0.6238544314657406,0.7180302234832553,0.8629766639301765,0.8262325999202706,1
0.9537619790858778,0.3147395378615506,0.7453041810336738,0.18286790443452172,0.6503285768134818,1
0.7905138426323677,0.2931132294537848,0.3824857326402804,0.02662860666986555,0.9365558428962356,0
0.17946812442161975,0.22633782953905435,0.5926809923014227,0.5994664237058067,0.15497227343621311,0
0.7678104851805581,0.44589128484119933,0.4725097104569109,0.5731942774518524,0.7756917248551434,1
0.8413241429233594,0.9739769711805182,0.8387759666451596,0.8806934548451044,0.8956821390553497,1
0.2309326425559488,0.9487178646923776,0.8808848945730499,0.8351762603453833,0.8557184441998062,1
0.9487459270845876,0.6786988532931938,0.6836417706070403,0.4733742384698112,0.9989775347400792,1
0.35041013454799597,0.4103002458424414,0.38467561493204316,0.0055388612622796485,0.5936861406972884,0
0.4999263298414339,0.3531787695118993,0.2706419265607968,0.27392223305301133,0.05425669018992252,0
0.34788966768038687,0.652383740156614,0.2720799855316425,0.5927015020316941,0.9342451261115317,1
0.062499689047729956,0.756300472974439,0.302311205746985,0.840273592436438,0.13065814585812796,0
0.949868510291847,0.35749135801598975,0.5312358318304157,0.944689883676245,0.7703274118295934,1
0.4161274007561273,0.352245613617297,0.5358159443234836,0.8250099297471958,0.3801953311777625,1
0.9880693285768648,0.3153729481656782,0.6365082835672227,0.8707589965458833,0.9111204502032979,1
0.11194630087086799,0.15930328888639367,0.22795260067271983,0.43943490249061035,0.22710616690945684,0
0.5531581707560292,0.9396551015603639,0.7974225970348271,0.4244391377942567,0.4306933274102438,1
0.12456717505899728,0.9493083093841127,0.07545675531370166,0.1332627890513074,0.25216131432922484,0
0.03645206595984829,0.3912671700570014,0.8846488343925729,0.5885224790422372,0.517438333026326,0
0.6005038389123102,0.48356116274742644,0.40685474530900767,0.8124943599302584,0.7020316075122899,1
0.4309834648974977,0.5383140876650291,0.7743531440033381,0.5716922386956912,0.31467529729988886,1
0.9483992970615793,0.7151515747039738,0.136214440747352,0.6461960641484605,0.4606928037997188,1
0.4925809297665872,0.4121048798640172,0.838092990448833,0.9123696923927024,0.9944548274359153,1
0.04082030436408657,0.38195117677461454,0.003978596352073871,0.3080654103705206,0.3539071378559452,0
0.7050137745895645,0.8352057697248257,0.8329770361734695,0.296435454795148,0.6966215114355842,1
0.9611348245672818,0.946891646046048,0.9379659202273049,0.060428578656028686,0.998026535617862,1
0.37799664478996053,0.9338595226880626,0.44899677564734675,0.047786071966997135,0.7170469092826408,1
0.0944105442108858,0.4464244048930147,0.14988307900441467,0.14431534056974538,0.10329727152558876,0
0.74662252734204,0.9306527487811627,0.5313548489696639,0.8685240444099372,0.4635217053308637,1
0.5068320052752441,0.5566796377565373,0.5258364243742287,0.18230171695769315,0.21127977089474403,0
0.46879704673703904,0.27097098128440533,0.14130966828425295,0.7125467105322604,0.7963877426634868,0
0.05496705069359431,0.27723916127778314,0.24477803949412358,0.33288017417843807,0.27794818304693025,0
0.2808376934416823,0.02372540618827046,0.6945976776761539,0.7928464568943812,0.875982077955504,1
0.4784810928939537,0.6767132602628905,0.5494954089235045,0.7944650686259491,0.42438854023368344,1
0.4590212236165424,0.7410442975192577,0.7024479173847191,0.6120447210048908,0.7788189124137539,1
0.9281079068861017,0.5678529069665554,0.28107853175382014,0.9901852453509495,0.442214213843821,1
0.3448100340005882,0.30505166616940915,0.5927604814018217,0.9555447561398835,0.05653782383460526,0
0.5816697554241426,0.04152383617883193,0.3515616429225207,0.9514835956028996,0.2402868483570364,0
0.960912877467318,0.9109415999202194,0.01226211041808245,0.7791038010169063,0.18818296361808784,1
0.10036685160326064,0.9724440062644103,0.3050889891055787,0.9384796144457598,0.19452748036195888,1
0.39321985522816516,0.7167327285753973,0.8415748703018882,0.7353927812215818,0.4102188661780676,1
0.28162274357931305,0.22512723399131485,0.860467877303221,0.701227796865223,0.6842001334833673,1
0.7127754141623945,0.44666501098222244,0.9365543209890292,0.4863175499245447,0.12534327907319454,1
0.3804720362063875,0.028670465092803465,0.47360632460915897,0.7937171041849796,0.6454469490098528,0
0.5167547408881065,0.04657919179504966,0.6759393645166165,0.6017121526557683,0.8265992515183198,1
0.7157547868541992,0.7240035179972688,0.504228200676262,0.29155014615974684,0.1256490198312208,0
0.6900207178246235,0.3822817424816498,0.22604693044953417,0.971918580408431,0.7309553974799722,1
0.34749629725915576,0.9704142489909476,0.307804004350835,0.09328849320372623,0.5843704379030726,0
0.9018043313754108,0.9772227852840183,0.8462027953817132,0.4883890736749129,0.9682595000568649,1
0.18413784739658712,0.9183015900656553,0.6581852573607967,0.5713855076940745,0.4962014715089572,1
0.7153937482183121,0.43885129243764365,0.4885421797615592,0.348727486534673,0.29388617417713236,0
0.6599882838544051,0.7969172200607075,0.5946017146956791,0.9384978028116099,0.3788527918298482,1
0.20477222019584074,0.4435981959004126,0.12145709017857731,0.7906741925844784,0.41809505691554105,0
0.4884966490513336,0.8884454486510148,0.8395366431055344,0.02676883384400508,0.09689706471890769,0
0.12028779175951188,0.17845328312119246,0.4605309553668252,0.9420643133020647,0.846776279572355,1
0.8093844569866158,0.5828842675155217,0.17767005060911112,0.3736071483206276,0.5907993372950886,1
0.5286893607625421,0.8840866175247879,0.13464202742733034,0.37963208917257085,0.691356333493883,1
0.6841877183897528,0.19164793731843566,0.29440708368639834,0.05178919918997649,0.8301025517062237,0
0.06183850658163248,0.7463459452463568,0.32584692363047074,0.454880359313069,0.24350864525986604,0
0.8069915169163906,0.5755207244099184,0.6540443218645915,0.9460918726285061,0.8919570870313628,1
0.8421053189765438,0.4246778787251204,0.8517480817905198,0.5327311838463802,0.12592253673500609,1
0.289429792876736,0.4298452504456878,0.71620293946648,0.8177096744249789,0.3603401313146005,1
0.8861085408286002,0.7984386767698421,0.16976389106146972,0.23515026419406226,0.5058327402986242,1
0.4101835836285811,0.4858786039646892,0.49596486569409903,0.04081363393319093,0.06836167795355519,0
0.48432319167347104,0.3837116774158885,0.5027673824945031,0.310045859587441,0.1324767330999167,0
0.35948191061323187,0.4633976557585603,0.979548941144247,0.8563706661705601,0.2676502384193731,1
0.24274855990499355,0.5458411444825305,0.8532073002196355,0.45795893740970295,0.6414960589305441,1
0.7702226318141652,0.8105465767188048,0.4049718940010001,0.10516550154492543,0.838813830913386,1
0.39305002206198614,0.18629362465185628,0.8761570840751872,0.4862174394736227,0.8303849163451844,1
0.469394480553586,0.06457212488264819,0.3755117232455576,0.03261200135340969,0.6325759016199322,0
0.47160680700281454,0.8977939973082271,0.03266868400177225,0.14059386652548111,0.0903386393120097,0
0.5134649310485968,0.95859209558772,0.24465126848007834,0.9254384887535109,0.6799014594737762,1
0.3707555456691849,0.18915523504379306,0.9766628035911405,0.7589815022299858,0.8366577310336935,1
0.18920692600875488,0.4626681788513831,0.07894174934657361,0.6552971297432676,0.756594120781638,0
0.32367120674584615,0.9741352926155694,0.6661018122629925,0.5782704382112214,0.1706976058971027,1
0.184882111878792,0.36422686706058804,0.6072858819151363,0.04148019318119944,0.7692657266598478,0
0.07559565069894703,0.41852605853841185,0.7827527999715055,0.31106014112309155,0.14389010754803466,0
0.7960157311770496,0.022638585021849567,0.47447299152897915,0.030896565518502284,0.21865140756296686,0
0.9797173660916436,0.4187558903018975,0.2642362675784502,0.7650859520647244,0.2235617549235407,1
0.9920490193251739,0.0764067714134361,0.29074301274560277,0.317097437136982,0.08549400155596576,0
0.7990802378507622,0.5463541872760225,0.7380728514526234,0.2786467146907561,0.1935038663881843,1
0.07381367245598802,0.0379477856243553,0.25836413900619104,0.8359160147992362,0.6992986447286843,0
0.03261985066501161,0.9266744820047177,0.8974490436080153,0.21928771245550405,0.5621700600937124,1
0.6034099283932611,0.4841305135279669,0.9316428828132318,0.8849345941535035,0.71135906820603,1
0.49934030881442004,0.6994152470918016,0.21778490901530478,0.3350516947727441,0.48208882786052676,0
0.1554777939501114,0.6237640572637826,0.43549948012173356,0.02622968198840936,0.8653733185158204,0
0.01891743186372996,0.10492713525063502,0.017922924810041874,0.36673664024812214,0.22579232451435471,0
0.8569081579098675,0.6876831705708137,0.26537311255722296,0.046384869588974253,0.17945430047975053,0
0.5039196607483021,0.968323064575268,0.7555843574842215,0.553980861943615,0.24259465770613775,1
0.20623398241598656,0.4901859802308224,0.06966304675600687,0.19747206110904447,0.2118197105389834,0
0.9468210635147802,0.03981226258265802,0.437529960262806,0.8181123892055767,0.3845455832645239,1
0.9985282083954118,0.5209956425921171,0.7976978515409832,0.5799073323368475,0.9087096158610134,1
0.8583424341003232,0.4992494387635543,0.48333396933289186,0.5489510090977663,0.8022972956639469,1
0.23889693654446031,0.9674561375435707,0.5435494422677917,0.8651077019277222,0.8428140258317672,1
0.298691493997571,0.8158130862407981,0.8039087297811203,0.5746582955913238,0.5356502406585405,1
0.43173784632558,0.8090440341848802,0.24197549777502958,0.1168839313772968,0.732297453526682,0
0.40322465114908357,0.0767946704174588,0.22041948907997955,0.9117514227823605,0.2210596385999698,0
0.6739895360947435,0.6123576759195037,0.9684153477650786,0.9227818219490143,0.07358486550555998,1
0.3027029157322032,0.40479406052022116,0.674699046177189,0.563142964865058,0.615428036819533,1
0.38238498131206644,0.9354602438268846,0.6823050076680304,0.7889125558426886,0.7496115495265218,1
0.9483598980652866,0.26453918622162553,0.015204922399593146,0.44232835894352807,0.5764974679871806,0
0.6719177193324959,0.3853221294239624,0.5412802342630044,0.08360428164292821,0.2523792841129958,0
0.8485698366516594,0.4667531962255841,0.6570192242419477,0.5340356569953352,0.1570391679847074,1
0.10237370871212625,0.9779812549088728,0.649894697481564,0.030799316902558993,0.3409896899957853,0
0.5252866968866048,0.5429120891992123,0.4269039246034786,0.4827328428979625,0.7479764714783712,1
0.9256804136947088,0.7340851287303908,0.5048606781324756,0.8776431099044627,0.7619677268606803,1
0.5993774233696354,0.2209848379293241,0.9072523945840864,0.4664428118680155,0.020631978801352813,0
0.9363481509681357,0.6957821201104604,0.8355022635226205,0.7989182282425938,0.36979422665004147,1
0.4403661922960357,0.12169461364356238,0.8533523374537978,0.33456394609539375,0.7414704296314706,0
0.1829318961014964,0.01007142544896733,0.3311078471594435,0.42929115430453824,0.7216107092095603,0
0.5768403512827196,0.600536757053294,0.5787700929838957,0.3058252635641948,0.32683569180857297,0
0.30271049539096506,0.9173410616654099,0.5139185994806179,0.7877012682594592,0.4108492967419435,1
0.4514628293899161,0.883800244424074,0.18083656027030492,0.7090199707248952,0.0032214189269271776,0
0.5479788057568178,0.7393771337482414,0.02024718340699383,0.32206051051512585,0.4926492866408536,0
0.4997010981396125,0.9261333338892883,0.7344553620488209,0.6128587479506081,0.9132800278633412,1
0.5660279440144984,0.679718584561425,0.08917120343352647,0.09560158190784684,0.3269823132288493,0
0.1930560133016349,0.24485127482905011,0.6882792169371614,0.7056346912652767,0.0053600135529982,0
0.20849495556511133,0.81963687628729,0.49963396353285394,0.8317808772262526,0.6684159084448127,1
0.5059518147800194,0.7045312485066546,0.9409153181218068,0.4362497881180979,0.1330704513943307,1
0.10233987380398757,0.374917458289456,0.8402134858862846,0.06322893151846343,0.5821829752468399,0
0.6379127758989585,0.7455365952311125,0.794002770520687,0.7838304646386961,0.5561933510548837,1
0.9978566445738952,0.7409007396491758,0.6475456408555215,0.8472038141569604,0.3057534209785374,1
0.8350401120378999,0.7985215710714694,0.25251667534564814,0.7998497208782308,0.48754371227873783,1
0.25197345766717105,0.20100812617073205,0.6999599276419751,0.5421018115245522,0.5674688740460498,0
0.9988295070097106,0.6394241294598416,0.6151791921571972,0.7099830647359444,0.6316336466182709,1
0.8086823928688208,0.5525365170363357,0.25892648529285767,0.0028010424636111253,0.13245886166648024,0
0.36456893753237263,0.7601399911122595,0.0868423555267428,0.28359910659499765,0.6261768302427253,0
0.23566177386824116,0.5713258607134094,0.45883974191926036,0.9623169625411562,0.6166103888511838,1
0.40981353607309223,0.3284397572933483,0.8197521361398372,0.19366049792317352,0.4305606689580964,0
0.42682222884888077,0.762486731385094,0.05153095514132622,0.7526396293439019,0.05336280889843925,0
0.822296598034736,0.4065921708015291,0.5444450426499481,0.1977950455403844,0.07644189916412647,0
0.6209219752034325,0.44620074294934553,0.08879559994850639,0.8628298170421123,0.9725148460666514,1
0.1776945508197164,0.3728219962778444,0.11683668068276454,0.22591225004315563,0.14443925524215007,0
0.33720734638939576,0.38431624645789453,0.8582769122292764,0.31981605752034314,0.6835712973868225,1
0.6801034312244537,0.49741546301774564,0.06745839489513905,0.06081575303432929,0.9001376339658511,0
0.6712645653748165,0.6583627627945896,0.47662418320881383,0.7890263702961563,0.7632435775512025,1
0.0031378570516918947,0.5633991011149854,0.9384533423886837,0.19310748952124113,0.815567101988955,1
0.8222051379182084,0.9353399828443749,0.8379839428618177,0.5497304206043784,0.24005718789646535,1
0.2121603776395663,0.7572659739916441,0.01634602042717548,0.5576436497259448,0.03430144330040863,0
0.6933499732315351,0.9695614044665127,0.4741801918935402,0.841613871367842,0.5971136998308014,1
0.7565619680805057,0.3335461712625364,0.5913890005929914,0.004480249954016746,0.23499443067526093,0
0.8691538649627695,0.9583099508635049,0.4545900006643998,0.1279595140507831,0.9444981578246631,1
0.20405929588963156,0.22329198293069585,0.7107451278930249,0.8696841252467153,0.862969210920183,1
0.6178040654303181,0.6569079600335347,0.6663392307980559,0.289862330207864,0.30137690284869567,1
0.8629958437576589,0.17530257864968346,0.7093675182798398,0.14252958994087606,0.5246806569615783,0
0.8538320282996907,0.88378678892812,0.4296145724056558,0.672823388088475,0.8058680987063503,1
0.041752592188810445,0.19400390448426497,0.8593062634136918,0.25512744052033853,0.3453500868519185,0
0.2755787367119974,0.008945271277694178,0.20048287642699703,0.9762244622043956,0.5510181971953172,0
0.39064566909913834,0.35291630667978424,0.15543477647086934,0.11057997610672388,0.37262119133237603,0
0.2995919266864223,0.21682387307732687,0.13090486499508813,0.17929988516312378,0.15851308667431097,0
0.8857063025359404,0.9931562248982306,0.11543632184495378,0.18696801387020356,0.46448048024282906,1
0.2025120288739567,0.5898118488844436,0.8246893772505657,0.24655522864735957,0.04712258546080672,0
0.6879323986762302,0.5647797115847322,0.4521680218087488,0.7332751294313968,0.9170363468449985,1
0.8352633133862625,0.48389317032384316,0.524592703442389,0.4889812444673046,0.21111026777691178,1
0.41747147520373185,0.5629277544581309,0.8619151510057244,0.1746384413385802,0.05458707182871492,0
0.551648216111933,0.6193225053925192,0.27207108433388005,0.3970026668595059,0.16107093855011456,0
0.11128171739837034,0.7996832695062255,0.3456044449704867,0.6106364794787088,0.08911832788223706,0
0.5555155073304049,0.6492765229673347,0.4443528960839358,0.884228461137025,0.6440762187009799,1
0.20217231380514133,0.4628841106432986,0.3461359097564488,0.11960134468964356,0.16277243682481535,0
0.5078137634446407,0.929665274462824,0.14204532953224724,0.4042920851104379,0.5450849613069966,1
0.07848830782388538,0.8789295799916338,0.5616385462696856,0.8058819511990412,0.33822762284428676,1
0.3923230878139049,0.5634898389493815,0.9547600643606692,0.7785677523837625,0.18317637433348744,1
0.5665098514767858,0.2667133980269294,0.981269987979145,0.6935940674340783,0.7534661326396234,1
0.45069635874686353,0.3700888584127775,0.8442565196792651,0.18382173593940532,0.6442692886980996,0
0.7658977951694673,0.14026493174600163,0.4865193053881468,0.13857357291104777,0.6239971461598525,0
0.763377712349054,0.6917463443723363,0.806862610054172,0.32104264156896767,0.6195258160756286,1
0.4751829400770077,0.43398552477304886,0.03136928207524403,0.3257449640772767,0.7512276306960233,0
0.5079857895898333,0.025001916629112886,0.4338319299616896,0.6870044595952135,0.30793491887409086,0
0.3262641852569905,0.5445646146894849,0.29988976545537727,0.8255985418727467,0.14727881773278895,0
0.22406809437362418,0.10102023638622049,0.5428402510314625,0.07240355023635203,0.8206900815818987,0
0.5122132378737374,0.6961806101384233,0.12106332916407925,0.5135474234350631,0.18659017562611957,0
0.1843659168226901,0.9175203839582268,0.22964901120123093,0.620714347407291,0.8170998632832087,1
0.4822605326601648,0.9807537401928584,0.9144779355508398,0.22171248463100757,0.1071892387164538,1
0.9316762988008839,0.24512521173163182,0.8189593011355877,0.09336096962014062,0.9343819605796114,1
0.3775603797058711,0.5437182631119323,0.4941249754120032,0.8597768755153713,0.48691644611452567,1
0.5605618735903855,0.8028313178653438,0.32732381547179146,0.055352050523691076,0.15568552713294892,0
0.4075406655591173,0.6508910105534321,0.46870493145949454,0.9354853182549604,0.7799962779419067,1
0.5761112199684065,0.633844350888487,0.5639236378177171,0.15929833681520444,0.4070671452618142,0
0.7540724358661025,0.29006457938613206,0.617325418923108,0.631457315204331,0.7660953712212303,1
0.4430534994196519,0.2848503814588982,0.34334490635198145,0.619484396842066,0.776552774760286,0
0.27974319358968125,0.943021692172576,0.756401441386482,0.3629230414515876,0.8321279164792997,1
0.8372478333694077,0.15925170563722024,0.1701097577825934,0.35052465485168616,0.10340475016924056,0
0.05847800080039123,0.848443334432389,0.7901801927153264,0.9711576037537207,0.8649249585506031,1
0.6567360621577373,0.27140706139894577,0.20514035536430342,0.019305481472598696,0.24991331349660584,0
0.8725162336594191,0.883000130979783,0.49504934474100404,0.5640201888336729,0.23670036114869264,1
0.567166272650618,0.9138941551099894,0.7126705526467633,0.21748761911297787,0.6395009083935057,1
0.8128919958926872,0.10318792444533664,0.8791552344745631,0.5190778792362336,0.60327438302524,1
0.44618645982620453,0.7930842620249291,0.2915328713643893,0.1280220100120959,0.49018462165293974,0
0.5608171408206594,0.2792562162978718,0.09587217307528861,0.4050028309715571,0.671112455483115,0
0.31400986747224313,0.7862012936989787,0.060849027433418135,0.7009370097752049,0.9497653393723987,1
0.14328982740782936,0.6360585058827595,0.9852795960781551,0.3089607140937456,0.7419521543055931,1
0.007341697251061929,0.8293298577424526,0.5760560954213549,0.6210711326392547,0.1544214067545654,0
0.11512068854757551,0.7959548426740027,0.2575516519829565,0.7360751728297256,0.8868189691770261,1
0.6904747427024829,0.9458502034409659,0.15531309283432182,0.3381600370608391,0.008936560502552648,0
0.6019083049069861,0.8959456006020325,0.468689846761459,0.19475943746857327,0.2512672305535921,0
0.6592524926201444,0.7437750476754066,0.15644621845985984,0.4750911310885657,0.6682931666708056,1
0.15372708635029886,0.6037050156972479,0.5097793726938198,0.5736136404637237,0.9270564138032475,1
0.20793242351004726,0.5206596591556932,0.8437363073000534,0.6717845221870847,0.2683197218556337,1
0.7091152510230064,0.48871590771446527,0.3822624755317078,0.01636812302099877,0.2291280401935083,0
0.47010672414045296,0.5535828818228411,0.9748490104265811,0.633458353969548,0.9811916350187964,1
0.7824735527751391,0.433496555802515,0.7087124936364602,0.5556710391507684,0.23886668992787885,1
0.19730633475354742,0.3278733064741193,0.35763936946841934,0.5112518596535602,0.25548163270458824,0
0.9150944794217939,0.1341066195376427,0.5387594366302223,0.267108571520968,0.9607829897945698,1
0.3386362719854076,0.710938361266773,0.9893741651767947,0.25602955698710206,0.9675007889416573,1
0.8259125502779313,0.4012678995795712,0.5593860744238643,0.81753413053926,0.3525753615393573,1
0.8543895501193751,0.3222555343351684,0.32137057250919265,0.7880030123030591,0.06282605649587047,0
0.10799626323577449,0.8752523738724549,0.7442769913591046,0.09043265045669913,0.5441795055415717,0
0.3985225474113204,0.3140253955862089,0.6030250192558502,0.9682905535918153,0.6317661456252884,1
0.13161978474487435,0.04937080311647579,0.2625263960546599,0.32420840509268956,0.7430733490188821,0
0.4109285282710674,0.7564037106913316,0.1466027611347871,0.5302018869911282,0.5882329333831694,0
0.03448388739458641,0.539503626560873,0.4940763096987676,0.19951405798477173,0.6302165993959665,0
0.9517251822572439,0.2740825539340269,0.32434694304192957,0.31241966457595427,0.5623310187782276,0
0.6585836073315015,0.3402556223908123,0.6866326274654287,0.6299562941198268,0.14843937412540675,0
0.8755250627268242,0.3568942486798592,0.7467096923050959,0.22688729758001358,0.7220654100437242,1
0.45878018996162917,0.32874237620701197,0.545640905601556,0.6172847921656041,0.20421074538203643,0
0.46517104480008875,0.5168628679360522,0.17289566959032332,0.7367785781663032,0.6905293219937435,1
0.5276058144162917,0.053931605924762205,0.14054629457502277,0.1506495004338234,0.4498589669139724,0
0.455779749465664,0.9300871243606937,0.5039412713776006,0.9021827678238629,0.4680522116282323,1
0.5348366232302265,0.9605224451592203,0.5978274588988931,0.5391115781539558,0.996403179169471,1
0.3650876255795851,0.44202016509670383,0.9792544967234855,0.6774576234060682,0.7077094738342623,1
0.09313470285245706,0.6291801246109305,0.601884404557503,0.6649882227697237,0.7120348175979457,1
0.9735819963770701,0.42427428627924324,0.49963496511685357,0.3635026719628851,0.7940008838688118,1
0.02916127161051929,0.19572067118183534,0.6948096386717159,0.626139743586682,0.879973120952902,0
0.1334803464893809,0.39897171591290415,0.10974093849838851,0.43007684889302256,0.49404005359933734,0
0.33930940980895374,0.08680658153843512,0.3458878290418701,0.36474277205389183,0.23632589514714375,0
0.31645047305441176,0.2738723914228981,0.5637524479000818,0.3038043455964128,0.926464838198619,0
0.9155346855850393,0.09863093134057555,0.9722277162845274,0.9844468895641448,0.43343518572490425,1
0.9787152779809412,0.01190645529567591,0.552828790014366,0.9458963520928878,0.81900450617875,1
0.11720270760119011,0.33534412164428007,0.8179897419315784,0.3226961300337178,0.16874353185981184,0
0.7619537628032762,0.5420490358378218,0.41410865257788165,0.1618572860002967,0.8412954613817729,1
0.8350002962868248,0.04062486508949914,0.4796438000804333,0.8291640608274278,0.21059248129961217,0
0.8944788431720642,0.15393080518160918,0.6361114903588776,0.5846256232718212,0.27298064808748346,1
0.12059328710765083,0.3525297569660142,0.7491961198320595,0.3984393072670287,0.025336819677273192,0
